order_value,customer_orders,customer_returns,discount_percent,delivery_distance_km,product_category,payment_method,days_since_last_order,returned
3952.24,16,2,16,6.7,Clothing,COD,26,0
1793.24,31,8,60,17.4,Clothing,UPI,35,0
1648.36,42,6,9,16.9,Clothing,Credit Card,34,1
2293.09,25,6,37,5.5,Clothing,UPI,2,0
5680.82,13,3,58,2.3,Clothing,UPI,43,1
1183.66,6,1,38,3.8,Clothing,COD,44,0
3742.83,44,7,50,9.9,Home,UPI,44,0
1020.13,9,0,45,4.3,Electronics,UPI,43,0
1864.37,45,7,24,8.5,Books,Debit Card,52,0
1036.55,36,5,26,1.2,Electronics,UPI,5,1
1394.21,43,23,29,19.1,Books,Credit Card,19,0
1124.41,20,8,29,7.6,Books,Credit Card,30,1
2947.62,18,3,42,6.6,Clothing,COD,49,0
1276.57,43,8,33,13.3,Books,Debit Card,63,0
2620.56,21,2,32,6.0,Books,COD,81,0
1250.4,4,1,31,1.4,Electronics,Debit Card,29,0
1801.05,33,5,57,7.1,Books,UPI,76,0
5015.65,27,15,41,7.6,Electronics,UPI,72,0
1072.94,7,1,11,9.3,Electronics,Debit Card,79,1
1087.28,6,2,40,26.9,Footwear,Credit Card,53,1
1521.81,15,4,22,12.0,Electronics,UPI,28,1
1785.93,18,2,57,8.6,Electronics,COD,85,1
2792.14,32,10,28,14.1,Books,UPI,53,1
1863.27,11,3,42,1.5,Books,Credit Card,17,0
2146.59,20,6,0,18.2,Home,Debit Card,82,1
805.91,24,6,19,13.3,Footwear,Debit Card,24,0
2232.99,15,4,9,19.1,Books,UPI,88,1
2275.17,48,6,60,6.0,Electronics,Credit Card,76,1
2893.2,7,2,18,10.6,Books,UPI,65,0
1436.77,21,6,58,6.3,Clothing,Credit Card,36,1
1799.54,42,6,22,25.7,Books,Credit Card,32,0
2964.46,26,8,20,6.6,Footwear,COD,69,0
861.74,44,6,56,3.3,Books,UPI,26,0
514.66,14,3,42,3.9,Books,Debit Card,56,0
831.92,37,4,34,9.4,Books,Debit Card,67,0
1155.72,21,2,58,12.9,Footwear,Debit Card,33,0
3830.25,18,3,47,3.9,Home,UPI,39,0
7483.65,5,1,31,12.3,Home,UPI,84,0
956.6,3,0,53,18.1,Electronics,Debit Card,58,0
1704.57,23,6,9,16.5,Footwear,COD,12,0
1250.38,26,2,1,12.2,Electronics,Credit Card,84,0
2532.18,37,8,50,13.1,Books,COD,81,1
2199.37,24,6,35,11.3,Electronics,Credit Card,43,1
978.86,49,8,47,1.7,Books,COD,72,0
1170.52,19,6,5,14.8,Clothing,UPI,13,0
1635.8,25,5,42,5.8,Electronics,Debit Card,73,1
4277.73,21,4,16,17.5,Books,Debit Card,83,0
1144.07,12,3,14,4.8,Electronics,Debit Card,90,0
610.36,41,9,53,6.4,Clothing,Debit Card,5,1
4501.27,33,6,35,10.0,Home,UPI,45,0
2560.88,4,0,23,31.8,Clothing,Credit Card,89,1
801.09,42,9,56,10.4,Footwear,UPI,5,1
2240.47,7,0,39,10.4,Home,UPI,23,0
3191.25,22,3,55,3.4,Books,UPI,35,1
1930.67,33,3,60,2.7,Electronics,UPI,54,1
4692.89,17,4,28,5.6,Electronics,Debit Card,49,0
2667.05,24,3,49,12.9,Footwear,Debit Card,70,0
2239.14,34,6,13,10.4,Clothing,UPI,78,0
2085.41,28,2,57,8.2,Clothing,Debit Card,37,1
1988.48,43,5,1,6.0,Clothing,UPI,22,0
3343.08,41,3,47,14.8,Footwear,UPI,84,0
1628.3,39,18,21,22.3,Books,Debit Card,8,1
3514.57,22,2,46,14.1,Electronics,UPI,57,0
2249.26,49,5,52,19.3,Clothing,Credit Card,71,1
1946.71,17,6,5,7.6,Footwear,UPI,60,0
1457.35,34,8,8,13.0,Electronics,Credit Card,55,0
1466.92,6,2,11,27.4,Footwear,UPI,34,0
2260.44,46,6,41,19.2,Clothing,UPI,41,0
3674.5,6,1,38,24.6,Clothing,UPI,28,1
2573.65,34,5,4,19.6,Clothing,Debit Card,31,1
1096.49,1,0,57,22.9,Clothing,UPI,21,1
590.37,10,3,54,5.9,Home,UPI,74,1
3034.59,21,3,39,4.7,Books,UPI,51,0
11826.26,5,2,58,7.4,Footwear,Credit Card,36,1
1490.55,2,1,43,6.4,Footwear,UPI,77,0
1306.98,22,4,0,5.3,Electronics,UPI,26,0
3211.1,48,26,9,23.0,Home,COD,19,1
989.68,2,0,10,2.8,Footwear,UPI,6,0
5153.02,10,1,26,19.4,Electronics,Credit Card,48,0
2412.98,34,9,22,13.7,Electronics,COD,15,1
1774.67,16,3,19,0.1,Clothing,UPI,49,1
1051.65,48,1,4,6.1,Electronics,Debit Card,18,0
3352.46,39,7,12,5.5,Footwear,UPI,84,0
1324.86,22,6,49,4.4,Books,COD,65,1
2970.4,12,2,9,4.3,Home,COD,22,0
2390.75,24,9,52,4.9,Clothing,UPI,60,0
4464.88,47,5,56,4.5,Clothing,UPI,36,0
2020.87,40,16,48,6.1,Clothing,Credit Card,82,1
16017.6,38,6,50,4.8,Footwear,COD,10,1
2666.39,10,3,35,5.4,Clothing,UPI,20,1
2002.98,35,5,40,30.2,Clothing,COD,70,1
1377.01,49,27,49,12.7,Footwear,Debit Card,61,1
3339.81,32,4,15,21.1,Clothing,UPI,59,1
1398.81,7,2,6,2.9,Electronics,Debit Card,22,0
1051.59,21,4,31,5.2,Electronics,UPI,68,0
1302.34,20,10,24,4.1,Clothing,Credit Card,4,1
1580.49,26,3,43,32.1,Footwear,UPI,83,0
8732.87,4,1,25,16.1,Clothing,Credit Card,29,0
2218.82,46,22,35,7.7,Electronics,Credit Card,58,0
1138.31,22,4,52,17.9,Clothing,Credit Card,58,0
3874.44,15,3,27,7.5,Electronics,Debit Card,54,1
2063.08,40,6,43,7.7,Books,Debit Card,28,1
4475.33,21,0,11,4.8,Clothing,COD,77,1
6892.78,15,1,25,6.8,Electronics,Debit Card,39,0
636.36,22,6,3,8.2,Footwear,Debit Card,57,0
342.9,28,4,43,3.9,Clothing,UPI,64,1
7288.32,14,1,22,19.8,Footwear,UPI,30,0
1117.53,27,18,39,18.7,Electronics,UPI,86,1
550.62,41,3,23,5.3,Books,Credit Card,50,0
1252.12,40,6,30,1.3,Books,Debit Card,54,0
918.44,28,0,29,7.4,Footwear,Debit Card,23,0
1052.83,26,2,2,7.7,Home,COD,18,1
3291.24,49,11,15,16.3,Clothing,UPI,81,1
1405.88,2,0,33,9.3,Books,Credit Card,54,0
582.59,25,6,37,1.7,Clothing,COD,28,0
1849.7,3,1,27,7.2,Clothing,Credit Card,8,1
996.44,8,1,48,9.6,Electronics,Credit Card,32,1
1518.47,44,3,43,5.0,Clothing,COD,6,1
1580.55,33,7,40,17.1,Footwear,Credit Card,72,0
3267.69,42,8,47,17.0,Clothing,Debit Card,86,0
1269.31,35,8,6,8.9,Footwear,COD,40,0
2946.72,6,3,7,19.5,Clothing,Credit Card,51,1
591.95,39,20,6,0.9,Books,UPI,47,1
3391.87,23,4,52,11.2,Footwear,Debit Card,70,0
4488.4,25,3,36,11.7,Footwear,Debit Card,68,0
1538.92,43,4,54,6.4,Footwear,UPI,7,0
1019.42,19,6,6,1.0,Books,Credit Card,27,0
850.38,5,0,49,6.9,Electronics,Credit Card,66,1
1776.07,11,3,17,5.6,Electronics,Debit Card,54,0
4235.47,12,2,47,22.0,Home,UPI,14,0
1342.05,10,1,38,14.1,Home,Credit Card,22,1
3936.35,8,2,20,8.7,Clothing,Credit Card,69,0
807.57,24,4,33,7.8,Clothing,Credit Card,56,0
1413.64,28,4,48,23.0,Clothing,COD,82,1
1753.7,41,4,56,1.2,Clothing,COD,60,1
2103.75,36,10,26,1.3,Books,UPI,51,0
1432.34,37,6,7,30.2,Clothing,UPI,16,0
4327.09,21,3,33,6.8,Footwear,UPI,6,0
4374.91,8,1,17,2.7,Home,Credit Card,1,1
1599.79,9,2,50,1.3,Electronics,Debit Card,12,0
1255.96,47,15,51,23.5,Electronics,Credit Card,24,1
1187.62,15,2,40,3.7,Clothing,UPI,75,1
3729.67,48,9,11,3.2,Footwear,UPI,43,1
1135.11,46,17,21,10.8,Clothing,UPI,34,1
650.04,40,7,50,14.9,Electronics,Credit Card,57,0
721.61,18,2,39,10.5,Clothing,Debit Card,21,1
2883.85,42,7,21,10.5,Electronics,UPI,40,0
695.23,20,5,7,4.1,Clothing,UPI,33,0
1367.52,6,1,41,10.9,Clothing,Debit Card,33,1
1942.07,12,2,27,20.7,Electronics,COD,28,0
556.98,2,1,49,11.5,Home,UPI,65,0
2054.1,7,2,46,4.6,Clothing,Credit Card,76,0
1440.58,16,0,55,15.4,Footwear,UPI,46,0
475.75,3,1,31,4.8,Footwear,UPI,33,0
2072.8,45,5,10,8.9,Books,Debit Card,69,1
2385.25,3,0,20,9.2,Electronics,UPI,66,1
2057.56,27,5,25,30.5,Clothing,Credit Card,36,1
2573.49,43,10,13,11.8,Books,COD,88,1
2166.1,40,20,14,3.6,Home,Debit Card,54,0
3014.25,38,3,13,3.3,Electronics,Credit Card,50,0
932.53,33,7,11,9.2,Electronics,UPI,51,1
680.09,28,8,35,22.6,Books,UPI,52,1
801.97,1,0,2,0.9,Electronics,Debit Card,21,0
1024.02,8,3,43,9.3,Books,UPI,30,1
7445.53,37,16,56,20.6,Books,UPI,15,1
1030.38,32,7,57,13.7,Clothing,UPI,9,0
1254.84,48,3,6,26.2,Home,UPI,32,0
1534.54,43,3,38,7.1,Clothing,Credit Card,72,0
1408.49,37,8,53,3.3,Home,COD,23,1
6442.34,4,1,56,7.0,Clothing,COD,27,1
540.27,30,11,50,3.8,Electronics,Debit Card,42,0
8347.86,6,1,45,29.5,Home,UPI,8,1
2000.77,46,8,0,9.8,Electronics,UPI,11,0
3544.1,19,4,38,11.4,Books,UPI,21,1
1834.01,32,5,24,3.4,Clothing,UPI,44,1
3199.3,9,1,30,5.2,Electronics,Credit Card,39,0
933.51,12,6,21,16.8,Clothing,COD,33,1
700.31,11,3,9,8.3,Books,Debit Card,67,0
11105.38,46,3,17,6.2,Clothing,Debit Card,55,0
6901.06,16,3,12,9.5,Books,Credit Card,13,0
864.68,1,0,7,6.3,Electronics,Credit Card,36,0
2985.68,45,10,8,0.6,Clothing,COD,87,0
4066.4,21,2,57,2.4,Books,Debit Card,26,1
2870.19,30,14,14,9.1,Electronics,Credit Card,74,1
1562.7,13,3,7,16.9,Clothing,UPI,38,0
7458.8,34,3,56,5.7,Books,UPI,23,0
2925.92,4,0,32,23.0,Footwear,Debit Card,8,0
944.32,28,3,34,16.5,Home,UPI,14,1
1379.09,38,1,18,18.2,Home,Credit Card,24,0
854.93,31,13,29,2.0,Footwear,Credit Card,82,0
1677.1,27,5,8,16.0,Home,Debit Card,40,0
1639.55,5,0,18,5.4,Footwear,UPI,25,0
3067.92,25,4,46,24.0,Footwear,UPI,84,0
3036.48,3,0,45,7.1,Electronics,Debit Card,25,0
2372.83,33,11,25,5.2,Books,Credit Card,17,0
2328.5,4,1,0,5.3,Home,UPI,4,1
3752.91,25,7,2,14.2,Clothing,COD,85,0
1543.66,20,4,33,1.8,Footwear,Debit Card,84,1
338.61,34,8,24,10.1,Clothing,Credit Card,81,1
7924.21,26,4,29,8.0,Footwear,Debit Card,41,1
955.74,5,1,0,4.1,Books,UPI,60,0
2941.95,35,10,58,18.0,Electronics,COD,87,1
1424.48,28,6,17,13.4,Books,COD,85,1
4810.81,29,12,32,4.4,Electronics,Credit Card,43,0
922.25,9,3,8,2.9,Clothing,Debit Card,54,1
1099.32,38,3,6,7.5,Clothing,Debit Card,52,1
1276.1,6,1,29,13.7,Clothing,Debit Card,21,1
2665.13,19,1,12,11.7,Footwear,Credit Card,24,0
2113.55,44,5,16,13.9,Home,Credit Card,37,0
2685.56,11,3,12,1.1,Clothing,UPI,82,0
1975.8,2,1,12,3.9,Electronics,Credit Card,44,1
3471.77,47,10,41,10.9,Footwear,Credit Card,83,1
3512.77,44,10,59,4.4,Home,UPI,5,0
5219.39,44,12,37,18.3,Books,Debit Card,61,0
2299.98,9,2,36,7.0,Electronics,Credit Card,44,0
2292.31,21,2,9,3.0,Books,Credit Card,6,0
6228.59,24,3,13,2.8,Clothing,UPI,78,1
4180.48,34,9,42,9.6,Clothing,Credit Card,3,1
2599.6,22,3,4,3.4,Books,Debit Card,65,0
681.21,3,0,35,1.3,Clothing,Credit Card,31,1
556.36,12,2,34,4.5,Home,Credit Card,55,0
2776.36,28,7,45,30.0,Home,Debit Card,45,0
2857.63,30,2,44,0.7,Clothing,UPI,74,0
1090.13,26,4,55,5.4,Footwear,UPI,55,0
2316.3,48,23,22,5.3,Footwear,UPI,60,1
954.13,21,6,4,4.5,Electronics,Credit Card,31,0
2698.7,28,3,43,7.6,Home,Debit Card,81,1
2748.35,26,5,56,10.6,Books,Credit Card,39,0
2735.91,33,3,27,15.6,Clothing,UPI,48,0
2286.72,21,11,22,37.6,Books,UPI,80,0
1471.61,35,3,41,14.0,Clothing,UPI,27,1
1559.02,34,3,33,18.2,Clothing,UPI,16,0
4069.88,41,10,30,5.6,Footwear,Credit Card,52,0
2417.38,47,6,6,7.8,Electronics,UPI,4,0
2544.43,18,6,6,7.1,Books,Debit Card,42,0
1920.89,11,2,3,4.7,Home,COD,54,1
2852.68,23,8,43,8.7,Books,UPI,9,1
3537.77,48,3,31,2.2,Footwear,COD,25,0
1164.94,22,1,27,5.3,Books,Debit Card,88,0
2737.84,17,4,55,20.0,Footwear,COD,58,0
1543.4,5,1,3,9.7,Footwear,UPI,18,0
2252.28,44,2,38,20.3,Books,COD,44,1
3244.33,11,3,51,9.8,Clothing,COD,90,1
654.46,30,8,44,7.1,Footwear,COD,74,1
846.68,15,4,7,3.5,Electronics,Debit Card,49,0
1139.59,27,3,13,8.3,Books,UPI,44,0
1084.37,35,13,29,4.8,Clothing,UPI,75,1
1613.81,33,2,2,2.6,Clothing,COD,78,0
5911.57,20,4,1,3.8,Electronics,UPI,38,0
4125.38,16,4,9,12.1,Clothing,UPI,65,1
1204.22,34,3,5,19.6,Clothing,UPI,81,1
3321.65,2,0,54,12.9,Home,Credit Card,81,0
1754.16,35,13,6,3.6,Clothing,Credit Card,10,0
2299.91,40,8,15,9.7,Home,COD,63,1
909.96,28,7,5,6.6,Electronics,COD,46,1
717.32,47,9,15,10.9,Clothing,Credit Card,2,0
3018.89,39,9,26,5.3,Home,Credit Card,20,0
1850.09,6,1,55,14.9,Clothing,Credit Card,3,1
2606.64,9,3,11,14.9,Electronics,UPI,36,0
5517.19,20,3,21,13.6,Books,COD,5,1
1529.72,1,0,14,9.2,Electronics,Credit Card,20,0
1539.57,8,1,21,15.3,Electronics,Credit Card,3,1
6235.8,23,9,34,2.1,Clothing,UPI,3,1
1829.67,3,0,59,6.3,Electronics,Debit Card,70,0
1030.38,4,1,47,18.4,Electronics,UPI,88,0
3025.94,25,3,49,3.6,Home,UPI,47,1
1530.92,47,1,14,15.8,Electronics,COD,37,0
1016.53,38,11,22,10.1,Electronics,UPI,8,0
1925.19,15,4,37,7.7,Books,Credit Card,80,0
3224.97,21,4,48,6.4,Clothing,Debit Card,1,1
803.17,35,5,1,3.6,Electronics,Debit Card,78,0
790.21,46,18,1,15.8,Footwear,Debit Card,45,0
1709.5,14,3,48,9.6,Electronics,COD,74,0
837.13,36,5,18,18.5,Clothing,UPI,10,0
740.07,12,1,4,13.1,Footwear,COD,86,0
1815.8,17,1,3,8.6,Books,UPI,68,0
3921.58,39,12,27,5.8,Clothing,UPI,43,1
3138.85,9,1,17,3.3,Home,UPI,87,0
1677.64,35,0,39,2.6,Electronics,COD,41,0
4437.3,13,2,40,17.9,Clothing,Credit Card,12,1
6090.42,15,5,55,6.9,Clothing,UPI,8,1
2550.02,18,5,54,12.2,Clothing,UPI,45,1
1399.21,33,5,57,3.6,Clothing,UPI,88,1
5398.26,6,3,49,4.6,Books,Credit Card,1,1
5234.28,27,2,30,6.4,Books,UPI,26,0
2158.95,23,1,21,7.8,Footwear,Credit Card,86,0
4255.6,27,2,10,1.7,Electronics,Debit Card,89,0
1046.39,34,4,47,2.0,Footwear,Credit Card,31,0
425.36,46,13,15,4.3,Home,Debit Card,56,1
916.14,38,5,3,9.7,Electronics,UPI,37,0
2089.33,14,2,20,11.6,Clothing,UPI,75,0
1716.55,36,1,40,12.0,Electronics,Debit Card,4,0
3545.04,8,3,44,16.2,Clothing,Debit Card,72,1
639.09,35,10,24,2.2,Electronics,Credit Card,44,1
647.89,19,3,19,8.6,Books,Debit Card,89,1
3082.86,30,4,7,10.2,Electronics,Credit Card,49,0
661.73,14,2,42,26.5,Electronics,UPI,87,0
1495.88,20,3,52,17.0,Books,Credit Card,40,0
1839.4,49,8,8,7.1,Footwear,UPI,68,0
1146.72,25,6,17,6.5,Home,Credit Card,71,0
2709.46,40,7,30,3.2,Clothing,UPI,10,1
426.96,24,2,51,5.3,Footwear,UPI,70,0
6518.17,14,3,34,11.5,Electronics,COD,4,0
1434.98,26,3,54,9.9,Clothing,UPI,21,1
1604.89,38,7,29,4.2,Footwear,UPI,42,0
11914.41,23,1,17,3.4,Footwear,COD,84,1
697.9,22,3,18,13.1,Clothing,Credit Card,81,0
869.95,48,5,40,10.7,Home,Credit Card,6,0
4832.64,19,5,23,4.6,Footwear,Debit Card,11,0
608.18,46,9,49,13.3,Footwear,Credit Card,82,0
2557.09,3,0,21,7.8,Electronics,UPI,73,0
1182.76,42,5,47,7.0,Books,Credit Card,12,0
583.3,19,4,13,1.4,Clothing,Debit Card,31,1
2614.41,9,2,18,9.1,Clothing,COD,31,0
2668.79,28,5,59,4.6,Clothing,UPI,43,1
1809.8,20,5,28,7.4,Books,UPI,58,0
7695.28,45,16,21,10.9,Books,UPI,50,0
1053.58,7,1,29,4.6,Clothing,Credit Card,80,1
3316.29,14,1,14,3.6,Home,UPI,41,0
2273.64,9,2,20,3.0,Electronics,COD,76,1
3569.09,19,2,25,22.2,Electronics,COD,77,1
1270.47,47,11,35,5.2,Home,Debit Card,36,1
685.9,14,3,11,5.9,Electronics,COD,77,0
1121.69,38,9,6,9.7,Electronics,UPI,44,1
1729.1,36,4,10,14.8,Footwear,Debit Card,66,0
2912.09,40,1,57,10.6,Home,Debit Card,15,1
1830.05,17,1,38,4.2,Electronics,UPI,77,0
2101.81,30,2,19,4.0,Electronics,UPI,34,0
6050.48,9,2,34,6.0,Electronics,Credit Card,90,0
1777.64,33,12,3,18.3,Electronics,Debit Card,70,1
1245.56,25,2,1,9.5,Electronics,COD,85,1
2460.76,14,3,19,8.0,Books,Credit Card,44,0
543.99,11,2,46,6.1,Electronics,Debit Card,33,0
543.17,35,4,19,11.7,Footwear,UPI,79,1
1646.1,41,12,11,10.0,Books,Debit Card,6,0
941.02,14,5,52,16.8,Footwear,Credit Card,40,1
1181.14,30,6,16,1.1,Electronics,UPI,6,0
3478.45,41,11,17,20.3,Footwear,COD,75,1
2613.31,4,1,39,11.0,Books,Credit Card,14,0
1713.2,4,1,23,9.1,Clothing,Debit Card,85,1
1916.16,28,10,7,6.7,Clothing,Credit Card,84,0
1343.24,8,1,36,0.9,Clothing,COD,5,0
3276.52,2,0,55,9.1,Footwear,UPI,45,0
3148.81,41,1,40,9.1,Clothing,Credit Card,59,1
3617.91,46,11,29,27.8,Home,UPI,73,1
3503.26,22,6,19,3.3,Footwear,UPI,43,0
1877.76,41,8,51,5.4,Clothing,UPI,53,1
1109.04,16,4,22,10.3,Home,Credit Card,27,1
1608.23,29,3,36,19.6,Electronics,Debit Card,69,0
1961.84,49,7,58,9.9,Home,Credit Card,69,0
1127.98,48,7,9,7.3,Footwear,Credit Card,48,0
5658.47,30,2,32,2.7,Footwear,COD,79,1
5678.28,12,1,23,8.8,Electronics,Debit Card,73,0
1662.29,35,8,35,4.0,Footwear,UPI,25,0
3720.51,11,1,55,4.5,Clothing,UPI,8,1
2675.83,46,12,15,9.3,Clothing,UPI,78,0
1277.12,21,7,49,7.3,Clothing,UPI,32,1
2412.47,21,3,27,10.1,Electronics,UPI,61,0
1051.55,5,1,11,5.9,Clothing,Debit Card,87,0
976.52,48,3,19,8.8,Clothing,UPI,1,0
2524.59,20,1,46,3.7,Clothing,UPI,31,1
2545.71,37,2,17,4.2,Footwear,UPI,71,0
11918.67,3,1,36,16.8,Clothing,Credit Card,15,1
1621.6,44,12,57,27.4,Clothing,COD,70,1
1248.53,33,3,25,25.2,Clothing,COD,16,1
3449.3,9,2,45,4.9,Footwear,Credit Card,78,0
1776.61,9,3,55,11.4,Footwear,Credit Card,81,1
1149.02,4,1,58,5.6,Books,Debit Card,74,0
1199.82,35,7,6,8.9,Home,Debit Card,72,0
1594.52,17,3,42,8.9,Electronics,Credit Card,57,1
3782.41,34,7,46,7.2,Footwear,Debit Card,11,1
2445.83,24,1,20,6.9,Clothing,Credit Card,18,0
1008.91,32,5,42,1.0,Clothing,COD,45,0
6530.92,1,0,31,5.3,Books,UPI,20,1
957.99,8,2,6,11.6,Clothing,Credit Card,80,1
1079.09,45,14,52,14.9,Home,UPI,87,1
4092.53,23,4,22,7.2,Books,Debit Card,14,1
5157.94,47,17,19,21.5,Electronics,UPI,76,1
2315.75,40,17,19,9.2,Electronics,Credit Card,27,1
732.58,12,2,31,18.9,Clothing,Debit Card,77,1
1934.93,12,3,25,9.3,Electronics,Credit Card,80,0
694.41,46,18,35,0.2,Electronics,Credit Card,88,1
10294.05,47,5,58,19.5,Books,Credit Card,76,1
2210.6,15,1,23,6.8,Books,Debit Card,9,0
3168.6,41,9,0,6.5,Footwear,Credit Card,13,0
1395.22,19,4,57,2.6,Home,COD,45,0
6399.45,26,5,52,15.4,Electronics,Debit Card,8,1
1271.9,29,4,27,2.9,Footwear,UPI,56,0
991.11,22,3,25,19.3,Electronics,Credit Card,82,0
2238.18,40,1,33,6.6,Clothing,UPI,7,0
3347.75,21,4,25,14.8,Clothing,UPI,77,0
8023.15,38,15,35,3.6,Footwear,Credit Card,15,1
5597.13,20,5,4,20.4,Electronics,COD,56,1
4173.71,29,1,55,12.6,Electronics,UPI,84,0
1119.19,4,0,1,6.4,Footwear,Credit Card,56,0
1102.75,7,1,31,17.6,Footwear,UPI,37,0
978.0,28,8,33,9.2,Clothing,COD,64,1
1627.08,28,12,49,25.5,Electronics,Credit Card,17,1
473.76,4,0,29,4.8,Books,Debit Card,21,0
4702.36,22,5,23,16.4,Electronics,Credit Card,78,0
882.53,12,3,27,13.6,Home,UPI,86,1
809.43,45,1,45,1.9,Electronics,COD,52,1
1360.92,3,0,2,2.6,Footwear,Credit Card,33,0
706.51,22,8,52,6.2,Footwear,Credit Card,77,0
2838.42,44,1,49,10.9,Home,Credit Card,12,1
919.46,2,0,53,14.6,Clothing,COD,46,0
2568.37,24,11,9,10.7,Electronics,UPI,70,0
3454.44,34,8,5,16.2,Home,UPI,75,0
1230.84,27,3,33,7.0,Clothing,Debit Card,87,0
1094.2,41,6,30,14.9,Home,UPI,71,1
1031.2,1,0,51,9.1,Home,Credit Card,57,0
847.63,8,3,42,6.1,Clothing,Credit Card,20,0
1347.15,23,8,49,2.6,Books,UPI,68,0
1895.36,38,2,45,1.2,Clothing,Credit Card,85,0
686.69,6,1,57,6.9,Footwear,Debit Card,44,1
1153.56,22,2,51,9.5,Footwear,Credit Card,30,1
2019.17,25,3,12,4.6,Footwear,UPI,25,0
1852.47,18,3,60,5.8,Footwear,UPI,31,1
300.0,17,4,58,6.3,Home,COD,2,1
2817.32,12,1,38,3.3,Footwear,UPI,84,1
4302.34,6,1,52,4.4,Clothing,UPI,54,0
1210.94,26,4,57,13.0,Footwear,COD,14,1
536.77,27,10,19,7.5,Electronics,COD,23,0
1058.84,8,2,31,10.7,Electronics,Debit Card,69,0
1037.2,19,1,9,1.6,Electronics,UPI,52,0
4187.67,42,16,25,18.4,Clothing,UPI,83,1
840.88,1,0,18,8.7,Books,UPI,50,1
1407.23,29,5,28,14.5,Footwear,Credit Card,71,0
5853.33,45,10,60,2.9,Books,UPI,85,1
2023.71,49,5,12,11.8,Electronics,UPI,33,0
2073.34,35,3,53,6.3,Home,UPI,84,1
1684.4,40,1,33,29.3,Clothing,COD,9,1
3584.52,14,0,19,4.9,Electronics,Debit Card,8,1
2399.07,35,9,43,9.0,Home,Credit Card,75,0
6617.55,48,7,39,3.1,Electronics,UPI,7,0
7142.83,45,0,17,8.9,Clothing,COD,21,1
2252.06,20,9,56,7.9,Clothing,Credit Card,53,1
1761.54,49,11,33,17.2,Home,Credit Card,15,0
2027.45,13,2,47,9.3,Footwear,COD,72,0
1216.22,38,18,7,6.4,Clothing,UPI,52,1
1985.49,49,11,15,7.8,Electronics,Credit Card,76,0
658.88,46,7,39,1.5,Electronics,Debit Card,69,0
1098.33,49,2,22,9.8,Electronics,UPI,72,1
3135.49,8,1,31,15.5,Books,UPI,37,0
2635.0,43,8,12,9.1,Books,COD,78,1
1653.91,20,2,25,1.9,Books,UPI,4,0
2424.12,33,6,37,10.6,Home,Credit Card,79,0
5189.07,26,8,0,11.0,Books,Debit Card,84,0
1380.32,39,5,1,11.7,Home,UPI,61,0
662.06,21,1,38,7.8,Books,Credit Card,22,0
2804.68,49,4,12,9.6,Home,UPI,49,0
2631.68,42,21,26,10.9,Clothing,UPI,36,1
3077.24,43,1,3,3.8,Clothing,COD,63,1
782.07,41,8,40,4.4,Footwear,Debit Card,38,0
632.6,9,1,50,11.8,Footwear,UPI,40,0
2176.47,24,7,19,4.3,Footwear,UPI,64,0
2072.4,37,5,2,7.4,Home,Credit Card,68,0
1408.07,49,6,22,11.7,Footwear,UPI,56,1
4977.68,41,13,1,16.3,Electronics,Debit Card,14,0
1795.57,17,4,15,5.1,Clothing,UPI,2,0
4280.03,24,4,9,4.2,Books,COD,63,0
3343.43,21,3,27,11.7,Footwear,UPI,19,1
843.09,39,16,43,16.8,Clothing,COD,78,0
971.8,41,7,17,1.9,Books,Credit Card,71,0
736.9,39,13,1,8.4,Clothing,Debit Card,9,0
2445.2,13,5,13,22.0,Clothing,Debit Card,33,0
1936.57,11,1,43,3.9,Clothing,UPI,88,0
4652.06,46,4,19,12.1,Books,Credit Card,61,0
2742.32,19,4,55,7.7,Home,Credit Card,85,1
728.82,11,4,55,7.8,Clothing,Credit Card,44,1
1308.4,13,1,55,7.0,Books,Credit Card,65,0
412.69,46,13,39,10.1,Books,UPI,85,1
2220.22,45,11,22,17.3,Home,UPI,57,0
12753.03,1,0,53,4.1,Books,Credit Card,24,0
1981.43,40,11,59,4.4,Home,UPI,44,0
2081.47,44,5,6,9.8,Footwear,COD,68,0
1786.26,19,3,44,10.2,Clothing,Credit Card,6,1
2319.47,12,0,46,7.0,Clothing,Credit Card,67,0
1620.74,8,1,13,15.6,Electronics,UPI,34,0
2786.38,8,1,36,4.8,Home,Credit Card,25,0
1052.9,45,10,7,4.5,Electronics,UPI,27,0
1083.9,12,2,49,9.0,Clothing,Debit Card,18,1
731.62,48,8,4,4.0,Clothing,UPI,5,0
1767.34,33,8,22,34.8,Clothing,Debit Card,88,1
833.74,45,9,40,2.4,Clothing,Credit Card,85,1
4997.91,26,2,9,20.4,Home,Debit Card,44,1
1337.21,39,2,48,4.6,Books,UPI,5,0
455.63,28,9,26,2.4,Books,UPI,61,0
816.64,5,1,56,9.7,Footwear,UPI,6,1
1987.3,8,2,34,6.9,Books,Credit Card,75,1
2854.49,25,5,0,28.3,Clothing,UPI,39,1
2316.35,27,4,6,10.7,Footwear,UPI,8,0
1016.75,46,5,46,6.7,Clothing,UPI,75,0
1212.14,23,5,50,7.7,Books,Debit Card,84,1
1116.73,30,3,7,1.0,Electronics,Credit Card,43,0
2688.25,45,9,10,0.7,Footwear,COD,86,1
1961.39,47,13,33,1.8,Home,Credit Card,41,0
1321.89,23,2,51,7.0,Footwear,UPI,76,0
